epoch,train_loss,val_loss,train_mae,val_mae,train_mad,val_mad,train_final_mae,val_final_mae,train_final_mad,val_final_mad,train_relative_mae,val_relative_mae,train_relative_mad,val_relative_mad,lr_start,lr_end,eval_ran,epoch_time_seconds,total_elapsed_seconds,best_updated,record_type,is_best_epoch,selection_metric,best_val_loss,best_val_mae,best_val_mad,test_loss,test_mae,test_mad
1,0.7789388503821641,0.8007177864390767,10.14765453338623,10.431381225585938,8.071563720703125,8.430343627929688,10.14765453338623,10.431381225585938,8.071563720703125,8.430343627929688,10.14765453338623,10.431381225585938,8.071556091308594,8.430349349975586,0.001,0.001,True,164.70599358600157,172.20820815800107,True,epoch,False,mad,,,,,,
2,0.7655033877944061,0.8031226518612256,9.972623825073242,10.4627103805542,7.849636077880859,8.157363891601562,9.972623825073242,10.4627103805542,7.849636077880859,8.157363891601562,9.972623825073242,10.4627103805542,7.849635601043701,8.157370567321777,0.001,0.001,True,160.30154886699893,332.51321297800314,True,epoch,False,mad,,,,,,
3,0.7646132563658912,0.7997695019816115,9.961028099060059,10.419027328491211,7.832054138183594,8.102890014648438,9.961028099060059,10.419027328491211,7.832054138183594,8.102890014648438,9.961028099060059,10.419027328491211,7.832053184509277,8.102882385253906,0.001,0.001,True,131.88656998800434,464.4040808050049,True,epoch,False,mad,,,,,,
4,0.7603060958370704,0.7967676048756147,9.904915809631348,10.37992000579834,7.797576904296875,8.32958984375,9.904915809631348,10.37992000579834,7.797576904296875,8.32958984375,9.904916763305664,10.37992000579834,7.797582626342773,8.329593658447266,0.001,0.001,True,130.41922423200594,594.8290700680009,False,epoch,False,mad,,,,,,
5,0.7557271806632772,0.7865748366649259,9.845263481140137,10.247132301330566,7.726036071777344,8.12158203125,9.845263481140137,10.247132301330566,7.726036071777344,8.12158203125,9.845263481140137,10.247133255004883,7.72603702545166,8.121582984924316,0.001,0.001,True,129.94094541999948,724.7786318200015,False,epoch,False,mad,,,,,,
6,0.7484336608888195,0.7860953097752861,9.750247955322266,10.240886688232422,7.616790771484375,7.890106201171875,9.750247955322266,10.240886688232422,7.616790771484375,7.890106201171875,9.750247955322266,10.240886688232422,7.6167893409729,7.890108108520508,0.001,0.001,True,131.04512469199835,855.8333622690043,True,epoch,False,mad,,,,,,
7,0.7509549095903757,0.7753681831929159,9.783092498779297,10.1011381149292,7.732307434082031,7.980037689208984,9.783092498779297,10.1011381149292,7.732307434082031,7.980037689208984,9.783092498779297,10.101137161254883,7.7323079109191895,7.980039119720459,0.001,0.001,True,129.61372869899787,985.4518637410001,False,epoch,False,mad,,,,,,
8,0.7456903236200196,0.7801109061159748,9.714509010314941,10.162924766540527,7.603057861328125,8.089218139648438,9.714509010314941,10.162924766540527,7.603057861328125,8.089218139648438,9.714509010314941,10.162923812866211,7.603058815002441,8.089212417602539,0.001,0.001,True,128.03102440800285,1113.492888241999,False,epoch,False,mad,,,,,,
9,0.748383995364694,0.7750053328604322,9.749600410461426,10.09641170501709,7.637886047363281,8.29083251953125,9.749600410461426,10.09641170501709,7.637886047363281,8.29083251953125,9.749600410461426,10.09641170501709,7.63788366317749,8.290836334228516,0.001,0.0008,True,129.46417739200115,1242.966504861004,False,epoch,False,mad,,,,,,
10,0.7464120761713376,0.7706528364107285,9.723912239074707,10.039709091186523,7.489418029785156,8.014213562011719,9.723912239074707,10.039709091186523,7.489418029785156,8.014213562011719,9.723912239074707,10.039709091186523,7.48941707611084,8.01421070098877,0.0008,0.0008,True,130.32409727499908,1373.3005480110005,False,epoch,False,mad,,,,,,
11,0.7439839970032128,0.770372931400071,9.692278861999512,10.036062240600586,7.5626068115234375,7.938652038574219,9.692278861999512,10.036062240600586,7.5626068115234375,7.938652038574219,9.692278861999512,10.036062240600586,7.56260871887207,7.938650131225586,0.0008,0.0008,True,128.26316710900574,1501.5767382430058,False,epoch,False,mad,,,,,,
12,0.7440967254409849,0.774152637609551,9.693747520446777,10.085302352905273,7.5840301513671875,7.975013732910156,9.693747520446777,10.085302352905273,7.5840301513671875,7.975013732910156,9.693747520446777,10.085302352905273,7.58403205871582,7.975010871887207,0.0008,0.0008,True,128.99227160699957,1630.578349909003,False,epoch,False,mad,,,,,,
13,0.7434338530519798,0.771569699989462,9.685112953186035,10.051652908325195,7.569618225097656,7.842048645019531,9.685112953186035,10.051652908325195,7.569618225097656,7.842048645019531,9.685112953186035,10.051652908325195,7.5696210861206055,7.842047214508057,0.0008,0.0008,True,129.47572189399943,1760.0888529170043,True,epoch,False,mad,,,,,,
14,0.7433810467505971,0.7710192504314102,9.68442440032959,10.044482231140137,7.553070068359375,8.042190551757812,9.68442440032959,10.044482231140137,7.553070068359375,8.042190551757812,9.68442440032959,10.044482231140137,7.553072452545166,8.042194366455078,0.0008,0.0008,True,129.47595225900295,1889.570136440001,False,epoch,False,mad,,,,,,
15,0.7428355240046793,0.7698378094209445,9.67731761932373,10.029090881347656,7.563446044921875,8.068527221679688,9.67731761932373,10.029090881347656,7.563446044921875,8.068527221679688,9.67731761932373,10.029091835021973,7.563446521759033,8.06852912902832,0.0008,0.0008,True,129.61348635100148,2019.1986838130033,False,epoch,False,mad,,,,,,
16,0.7410475576625151,0.7777370613637846,9.654025077819824,10.131998062133789,7.5774688720703125,8.223892211914062,9.654025077819824,10.131998062133789,7.5774688720703125,8.223892211914062,9.654025077819824,10.131998062133789,7.577469825744629,8.223894119262695,0.0008,0.0008,True,128.9293717729961,2148.1372546850034,False,epoch,False,mad,,,,,,
17,0.7407464219874272,0.7714203546322663,9.650101661682129,10.049707412719727,7.51898193359375,8.0362548828125,9.650101661682129,10.049707412719727,7.51898193359375,8.0362548828125,9.650101661682129,10.049707412719727,7.518979072570801,8.036253929138184,0.0008,0.00064,True,128.8543009760033,2276.9983266120034,False,epoch,False,mad,,,,,,
18,0.7382555036537418,0.7697461914130046,9.617650985717773,10.027897834777832,7.53399658203125,8.084091186523438,9.617650985717773,10.027897834777832,7.53399658203125,8.084091186523438,9.617650985717773,10.027897834777832,7.533990383148193,8.084088325500488,0.00064,0.00064,True,129.1256233439999,2406.132850741,False,epoch,False,mad,,,,,,
19,0.7400208483724033,0.7702211246918496,9.64064884185791,10.034085273742676,7.4528961181640625,8.016181945800781,9.64064884185791,10.034085273742676,7.4528961181640625,8.016181945800781,9.64064884185791,10.034085273742676,7.452895641326904,8.016182899475098,0.00064,0.00064,True,130.82995416199992,2536.985891399003,False,epoch,False,mad,,,,,,
20,0.7409204407926684,0.7689223525755703,9.652368545532227,10.01716423034668,7.5442352294921875,7.910682678222656,9.652368545532227,10.01716423034668,7.5442352294921875,7.910682678222656,9.652368545532227,10.01716423034668,7.544238567352295,7.910682678222656,0.00064,0.00064,True,130.5014606170007,2667.495462335006,False,epoch,False,mad,,,,,,
21,0.7413869108024397,0.7713945330620898,9.658446311950684,10.049371719360352,7.5063323974609375,8.109222412109375,9.658446311950684,10.049371719360352,7.5063323974609375,8.109222412109375,9.658445358276367,10.049371719360352,7.506339073181152,8.109225273132324,0.00064,0.00064,True,129.59227618299337,2797.1254923689994,False,epoch,False,mad,,,,,,
22,0.738138502780867,0.7715555858311112,9.61612606048584,10.051468849182129,7.4737548828125,8.048294067382812,9.61612606048584,10.051468849182129,7.4737548828125,8.048294067382812,9.61612606048584,10.051468849182129,7.473756790161133,8.048287391662598,0.00064,0.00064,True,129.46587788000033,2926.636003028005,False,epoch,False,mad,,,,,,
23,0.7373596050606424,0.7735278934167193,9.605979919433594,10.077163696289062,7.468667984008789,7.98011589050293,9.605979919433594,10.077163696289062,7.468667984008789,7.98011589050293,9.605979919433594,10.077163696289062,7.468668460845947,7.980116367340088,0.00064,0.00064,True,127.57331998099835,3054.227475148,False,epoch,False,mad,,,,,,
24,0.740615274422678,0.7689038577997668,9.648393630981445,10.016924858093262,7.508209228515625,8.001724243164062,9.648393630981445,10.016924858093262,7.508209228515625,8.001724243164062,9.648393630981445,10.016923904418945,7.508205413818359,8.00172233581543,0.00064,0.00064,True,128.21157411800232,3182.4492160610025,False,epoch,False,mad,,,,,,
25,0.7380830277414883,0.7713060446480632,9.615405082702637,10.048218727111816,7.5010833740234375,8.042884826660156,9.615405082702637,10.048218727111816,7.5010833740234375,8.042884826660156,9.615405082702637,10.048218727111816,7.501089572906494,8.04288387298584,0.00064,0.0005120000000000001,True,129.1550742840045,3311.612620081003,False,epoch,False,mad,,,,,,
26,0.7385930716068752,0.7692614018102013,9.622049331665039,10.021581649780273,7.4641876220703125,8.045440673828125,9.622049331665039,10.021581649780273,7.4641876220703125,8.045440673828125,9.622048377990723,10.021581649780273,7.46419095993042,8.045435905456543,0.0005120000000000001,0.0005120000000000001,True,132.42010614099854,3444.043850151,False,epoch,False,mad,,,,,,
27,0.7371035282825907,0.7713978002827515,9.602643966674805,10.049413681030273,7.45574951171875,7.999259948730469,9.602643966674805,10.049413681030273,7.45574951171875,7.999259948730469,9.602643966674805,10.049413681030273,7.455751895904541,7.99926233291626,0.0005120000000000001,0.0005120000000000001,True,129.15967260499747,3573.214706513005,False,epoch,False,mad,,,,,,
28,0.736107273275269,0.771563383077923,9.589665412902832,10.0515718460083,7.511772155761719,7.93719482421875,9.589665412902832,10.0515718460083,7.511772155761719,7.93719482421875,9.589665412902832,10.051570892333984,7.511774063110352,7.937187194824219,0.0005120000000000001,0.0005120000000000001,True,137.71620224900107,3710.9381592470017,False,epoch,False,mad,,,,,,
29,0.7374510206858809,0.769458719235316,9.607171058654785,10.024152755737305,7.439567565917969,7.9379119873046875,9.607171058654785,10.024152755737305,7.439567565917969,7.9379119873046875,9.607170104980469,10.024152755737305,7.439565658569336,7.937914848327637,0.0005120000000000001,0.0005120000000000001,True,140.64795165100077,3851.5951175200025,False,epoch,False,mad,,,,,,
30,0.738480035919154,0.7719399902347847,9.620576858520508,10.056477546691895,7.386474609375,8.044662475585938,9.620576858520508,10.056477546691895,7.386474609375,8.044662475585938,9.620576858520508,10.056477546691895,7.386473178863525,8.044660568237305,0.0005120000000000001,0.0005120000000000001,True,138.6634118830043,3990.270098974004,False,epoch,False,mad,,,,,,
31,0.7368899827402073,0.7733392012194531,9.599862098693848,10.074705123901367,7.4390411376953125,7.9764862060546875,9.599862098693848,10.074705123901367,7.4390411376953125,7.9764862060546875,9.599862098693848,10.074705123901367,7.4390435218811035,7.976489067077637,0.0005120000000000001,0.0005120000000000001,True,139.30870554300054,4129.591323022003,False,epoch,False,mad,,,,,,
32,0.7357671067072511,0.7756428804776277,9.585233688354492,10.104717254638672,7.4072418212890625,8.080245971679688,9.585233688354492,10.104717254638672,7.4072418212890625,8.080245971679688,9.585233688354492,10.104717254638672,7.4072418212890625,8.080248832702637,0.0005120000000000001,0.0005120000000000001,True,137.10824284099363,4266.760129016002,False,epoch,False,mad,,,,,,
33,0.7379911323265395,0.77203672843741,9.614206314086914,10.057737350463867,7.4392852783203125,7.9113311767578125,9.614206314086914,10.057737350463867,7.4392852783203125,7.9113311767578125,9.614206314086914,10.057737350463867,7.439291000366211,7.911324501037598,0.0005120000000000001,0.0004096000000000001,True,138.63524036799936,4405.404335630999,False,epoch,False,mad,,,,,,
34,0.7370690359235179,0.7727143342383362,9.602193832397461,10.066564559936523,7.4471282958984375,7.9488067626953125,9.602193832397461,10.066564559936523,7.4471282958984375,7.9488067626953125,9.602193832397461,10.066564559936523,7.4471211433410645,7.948803424835205,0.0004096000000000001,0.0004096000000000001,True,136.9251286159997,4542.341006193004,False,epoch,False,mad,,,,,,
35,0.7334184264620022,0.7708902973133083,9.554636001586914,10.042802810668945,7.418769836425781,8.060455322265625,9.554636001586914,10.042802810668945,7.418769836425781,8.060455322265625,9.554636001586914,10.042802810668945,7.418768405914307,8.06045913696289,0.0004096000000000001,0.0004096000000000001,True,134.37162599500152,4676.723916687006,False,epoch,False,mad,,,,,,
36,0.7363034209046202,0.7713173196022758,9.592220306396484,10.048365592956543,7.517463684082031,8.045066833496094,9.592220306396484,10.048365592956543,7.517463684082031,8.045066833496094,9.592220306396484,10.048365592956543,7.517464637756348,8.045063972473145,0.0004096000000000001,0.0004096000000000001,True,137.72726282000076,4814.462971793,False,epoch,False,mad,,,,,,
37,0.7349584254871581,0.7717847168696378,9.574698448181152,10.05445384979248,7.4540863037109375,8.0179443359375,9.574698448181152,10.05445384979248,7.4540863037109375,8.0179443359375,9.574698448181152,10.05445384979248,7.45408296585083,8.017951011657715,0.0004096000000000001,0.0004096000000000001,True,138.74007549400267,4953.214209417005,False,epoch,False,mad,,,,,,
38,0.734415681184999,0.7690427441353718,9.567627906799316,10.018733024597168,7.3857574462890625,7.9847259521484375,9.567627906799316,10.018733024597168,7.3857574462890625,7.9847259521484375,9.567627906799316,10.018733024597168,7.385756969451904,7.984726905822754,0.0004096000000000001,0.0004096000000000001,True,137.4879949199967,5090.711891980005,False,epoch,False,mad,,,,,,
39,0.7324447789612938,0.7695287783090731,9.541952133178711,10.025064468383789,7.3768463134765625,7.997833251953125,9.541952133178711,10.025064468383789,7.3768463134765625,7.997833251953125,9.541952133178711,10.025064468383789,7.376842498779297,7.997829437255859,0.0004096000000000001,0.0004096000000000001,True,137.84684311500314,5228.579367705999,False,epoch,False,mad,,,,,,
40,0.7350041074649468,0.7705733559106125,9.57529354095459,10.03867244720459,7.439117431640625,7.9998016357421875,9.57529354095459,10.03867244720459,7.439117431640625,7.9998016357421875,9.57529354095459,10.03867244720459,7.439123630523682,7.999797821044922,0.0004096000000000001,0.0004096000000000001,True,139.05761823800276,5367.644581463006,False,epoch,False,mad,,,,,,
41,0.7355176682811773,0.771183242454477,9.58198356628418,10.046618461608887,7.45458984375,8.002517700195312,9.58198356628418,10.046618461608887,7.45458984375,8.002517700195312,9.58198356628418,10.046618461608887,7.45458984375,8.00251579284668,0.0004096000000000001,0.0003276800000000001,True,137.15390091200243,5504.809303697999,False,epoch,False,mad,,,,,,
42,0.7345394178440696,0.7699273797783995,9.569239616394043,10.030257225036621,7.4133453369140625,7.877159118652344,9.569239616394043,10.030257225036621,7.4133453369140625,7.877159118652344,9.569239616394043,10.030257225036621,7.413344383239746,7.877159118652344,0.0003276800000000001,0.0003276800000000001,True,137.09826197299844,5641.918269504,False,epoch,False,mad,,,,,,
43,0.7346519821384004,0.7691104449384009,9.570706367492676,10.019615173339844,7.400390625,7.9404144287109375,9.570706367492676,10.019615173339844,7.400390625,7.9404144287109375,9.570706367492676,10.019615173339844,7.400389671325684,7.940409183502197,0.0003276800000000001,0.0003276800000000001,True,135.6470407980014,5777.574671351002,False,epoch,False,mad,,,,,,
44,0.733585678202449,0.7684665511441933,9.556814193725586,10.011226654052734,7.446624755859375,7.964744567871094,9.556814193725586,10.011226654052734,7.446624755859375,7.964744567871094,9.556814193725586,10.011226654052734,7.446619510650635,7.964747428894043,0.0003276800000000001,0.0003276800000000001,True,137.240417256995,5914.823964155003,False,epoch,False,mad,,,,,,
45,0.7338213276567843,0.7669115051271872,9.559884071350098,9.990968704223633,7.427883148193359,7.8938140869140625,9.559884071350098,9.990968704223633,7.427883148193359,7.8938140869140625,9.559885025024414,9.990967750549316,7.427882194519043,7.89381217956543,0.0003276800000000001,0.0003276800000000001,True,137.18572271000448,6052.021152582005,False,epoch,False,mad,,,,,,
